"Año;Mes;Fecha;Precio;Mineral;Unidad de medida;Numero Índice"
"2017;8;2017M08;76,07;Hierro (Fe) ;CFR spot Dólar por Unidad de Tonelada Métrica Seca (USD/dmtu);99,8818277310924"
"2017;9;2017M09;71,53;Hierro (Fe) ;CFR spot Dólar por Unidad de Tonelada Métrica Seca (USD/dmtu);93,9206932773109"
"2017;10;2017M10;61,66;Hierro (Fe) ;CFR spot Dólar por Unidad de Tonelada Métrica Seca (USD/dmtu);80,9611344537815"
"2017;11;2017M11;64,24;Hierro (Fe) ;CFR spot Dólar por Unidad de Tonelada Métrica Seca (USD/dmtu);84,3487394957983"
"2017;12;2017M12;72,25;Hierro (Fe) ;CFR spot Dólar por Unidad de Tonelada Métrica Seca (USD/dmtu);94,8660714285714"
"2018;1;2018M01;76,34;Hierro (Fe) ;CFR spot Dólar por Unidad de Tonelada Métrica Seca (USD/dmtu);100,236344537815"
"2018;2;2018M02;77,46;Hierro (Fe) ;CFR spot Dólar por Unidad de Tonelada Métrica Seca (USD/dmtu);101,706932773109"
"2018;3;2018M03;70,35;Hierro (Fe) ;CFR spot Dólar por Unidad de Tonelada Métrica Seca (USD/dmtu);92,3713235294118"
"2018;4;2018M04;65,75;Hierro (Fe) ;CFR spot Dólar por Unidad de Tonelada Métrica Seca (USD/dmtu);86,3314075630252"
"2018;5;2018M05;66,1;Hierro (Fe) ;CFR spot Dólar por Unidad de Tonelada Métrica Seca (USD/dmtu);86,7909663865546"
"2018;6;2018M06;65,04;Hierro (Fe) ;CFR spot Dólar por Unidad de Tonelada Métrica Seca (USD/dmtu);85,3991596638656"
"2018;7;2018M07;64,56;Hierro (Fe) ;CFR spot Dólar por Unidad de Tonelada Métrica Seca (USD/dmtu);84,7689075630252"
"2018;8;2018M08;67,15;Hierro (Fe) ;CFR spot Dólar por Unidad de Tonelada Métrica Seca (USD/dmtu);88,1696428571429"
"2018;9;2018M09;68,44;Hierro (Fe) ;CFR spot Dólar por Unidad de Tonelada Métrica Seca (USD/dmtu);89,8634453781513"
"2018;10;2018M10;73,41;Hierro (Fe) ;CFR spot Dólar por Unidad de Tonelada Métrica Seca (USD/dmtu);96,3891806722689"
"2018;11;2018M11;73,26;Hierro (Fe) ;CFR spot Dólar por Unidad de Tonelada Métrica Seca (USD/dmtu);96,1922268907563"
"2018;12;2018M12;69,16;Hierro (Fe) ;CFR spot Dólar por Unidad de Tonelada Métrica Seca (USD/dmtu);90,8088235294118"
"2019;1;2019M01;76,16;Hierro (Fe) ;CFR spot Dólar por Unidad de Tonelada Métrica Seca (USD/dmtu);100"
"2019;2;2019M02;88,22;Hierro (Fe) ;CFR spot Dólar por Unidad de Tonelada Métrica Seca (USD/dmtu);115,835084033613"
"2019;3;2019M03;86,47;Hierro (Fe) ;CFR spot Dólar por Unidad de Tonelada Métrica Seca (USD/dmtu);113,537289915966"
"2019;4;2019M04;93,7;Hierro (Fe) ;CFR spot Dólar por Unidad de Tonelada Métrica Seca (USD/dmtu);123,030462184874"
"2019;5;2019M05;100,15;Hierro (Fe) ;CFR spot Dólar por Unidad de Tonelada Métrica Seca (USD/dmtu);131,499474789916"
"2019;6;2019M06;108,94;Hierro (Fe) ;CFR spot Dólar por Unidad de Tonelada Métrica Seca (USD/dmtu);143,040966386555"
"2019;7;2019M07;120,24;Hierro (Fe) ;CFR spot Dólar por Unidad de Tonelada Métrica Seca (USD/dmtu);157,878151260504"
"2019;8;2019M08;93,07;Hierro (Fe) ;CFR spot Dólar por Unidad de Tonelada Métrica Seca (USD/dmtu);122,203256302521"
"2019;9;2019M09;93,08;Hierro (Fe) ;CFR spot Dólar por Unidad de Tonelada Métrica Seca (USD/dmtu);122,216386554622"
"2019;10;2019M10;88,53;Hierro (Fe) ;CFR spot Dólar por Unidad de Tonelada Métrica Seca (USD/dmtu);116,242121848739"
"2019;11;2019M11;84,98;Hierro (Fe) ;CFR spot Dólar por Unidad de Tonelada Métrica Seca (USD/dmtu);111,580882352941"
"2019;12;2019M12;92,65;Hierro (Fe) ;CFR spot Dólar por Unidad de Tonelada Métrica Seca (USD/dmtu);121,651785714286"
"2020;1;2020M01;95,76;Hierro (Fe) ;CFR spot Dólar por Unidad de Tonelada Métrica Seca (USD/dmtu);125,735294117647"
"2020;2;2020M02;87,68;Hierro (Fe) ;CFR spot Dólar por Unidad de Tonelada Métrica Seca (USD/dmtu);115,126050420168"
"2020;3;2020M03;88,99;Hierro (Fe) ;CFR spot Dólar por Unidad de Tonelada Métrica Seca (USD/dmtu);116,846113445378"
"2020;4;2020M04;84,73;Hierro (Fe) ;CFR spot Dólar por Unidad de Tonelada Métrica Seca (USD/dmtu);111,25262605042"
"2020;5;2020M05;93,65;Hierro (Fe) ;CFR spot Dólar por Unidad de Tonelada Métrica Seca (USD/dmtu);122,96481092437"
"2020;6;2020M06;103,3;Hierro (Fe) ;CFR spot Dólar por Unidad de Tonelada Métrica Seca (USD/dmtu);135,635504201681"
"2020;7;2020M07;108,52;Hierro (Fe) ;CFR spot Dólar por Unidad de Tonelada Métrica Seca (USD/dmtu);142,489495798319"
"2020;8;2020M08;121,07;Hierro (Fe) ;CFR spot Dólar por Unidad de Tonelada Métrica Seca (USD/dmtu);158,967962184874"
"2020;9;2020M09;123,75;Hierro (Fe) ;CFR spot Dólar por Unidad de Tonelada Métrica Seca (USD/dmtu);162,486869747899"
"2020;10;2020M10;119,78;Hierro (Fe) ;CFR spot Dólar por Unidad de Tonelada Métrica Seca (USD/dmtu);157,274159663866"
"2020;11;2020M11;124,36;Hierro (Fe) ;CFR spot Dólar por Unidad de Tonelada Métrica Seca (USD/dmtu);163,28781512605"
"2020;12;2020M12;155,43;Hierro (Fe) ;CFR spot Dólar por Unidad de Tonelada Métrica Seca (USD/dmtu);204,083508403361"
"2021;1;2021M01;169,63;Hierro (Fe) ;CFR spot Dólar por Unidad de Tonelada Métrica Seca (USD/dmtu);222,728466386555"
"2021;2;2021M02;163,8;Hierro (Fe) ;CFR spot Dólar por Unidad de Tonelada Métrica Seca (USD/dmtu);215,073529411765"
"2021;3;2021M03;168,18;Hierro (Fe) ;CFR spot Dólar por Unidad de Tonelada Métrica Seca (USD/dmtu);220,824579831933"
"2021;4;2021M04;179,83;Hierro (Fe) ;CFR spot Dólar por Unidad de Tonelada Métrica Seca (USD/dmtu);236,121323529412"
"2021;5;2021M05;207,72;Hierro (Fe) ;CFR spot Dólar por Unidad de Tonelada Métrica Seca (USD/dmtu);272,741596638655"
"2021;6;2021M06;214,43;Hierro (Fe) ;CFR spot Dólar por Unidad de Tonelada Métrica Seca (USD/dmtu);281,551995798319"
"2021;7;2021M07;214,14;Hierro (Fe) ;CFR spot Dólar por Unidad de Tonelada Métrica Seca (USD/dmtu);281,171218487395"
"2021;8;2021M08;162,16;Hierro (Fe) ;CFR spot Dólar por Unidad de Tonelada Métrica Seca (USD/dmtu);212,920168067227"
"2021;9;2021M09;124,52;Hierro (Fe) ;CFR spot Dólar por Unidad de Tonelada Métrica Seca (USD/dmtu);163,497899159664"
"2021;10;2021M10;122,91;Hierro (Fe) ;CFR spot Dólar por Unidad de Tonelada Métrica Seca (USD/dmtu);161,383928571429"
"2021;11;2021M11;96,24;Hierro (Fe) ;CFR spot Dólar por Unidad de Tonelada Métrica Seca (USD/dmtu);126,365546218487"
"2021;12;2021M12;116,96;Hierro (Fe) ;CFR spot Dólar por Unidad de Tonelada Métrica Seca (USD/dmtu);153,571428571429"
"2022;1;2022M01;132,53;Hierro (Fe) ;CFR spot Dólar por Unidad de Tonelada Métrica Seca (USD/dmtu);174,015231092437"
"2022;2;2022M02;142,84;Hierro (Fe) ;CFR spot Dólar por Unidad de Tonelada Métrica Seca (USD/dmtu);187,552521008403"
"2022;3;2022M03;152,07;Hierro (Fe) ;CFR spot Dólar por Unidad de Tonelada Métrica Seca (USD/dmtu);199,671743697479"
"2022;4;2022M04;151,25;Hierro (Fe) ;CFR spot Dólar por Unidad de Tonelada Métrica Seca (USD/dmtu);198,59506302521"
"2022;5;2022M05;131,21;Hierro (Fe) ;CFR spot Dólar por Unidad de Tonelada Métrica Seca (USD/dmtu);172,282037815126"
"2022;6;2022M06;130,74;Hierro (Fe) ;CFR spot Dólar por Unidad de Tonelada Métrica Seca (USD/dmtu);171,664915966387"
"2022;7;2022M07;108,57;Hierro (Fe) ;CFR spot Dólar por Unidad de Tonelada Métrica Seca (USD/dmtu);142,555147058824"
"2022;8;2022M08;108,85;Hierro (Fe) ;CFR spot Dólar por Unidad de Tonelada Métrica Seca (USD/dmtu);142,922794117647"
"2022;9;2022M09;99,8;Hierro (Fe) ;CFR spot Dólar por Unidad de Tonelada Métrica Seca (USD/dmtu);131,039915966387"
"2022;10;2022M10;92,56;Hierro (Fe) ;CFR spot Dólar por Unidad de Tonelada Métrica Seca (USD/dmtu);121,533613445378"
"2022;11;2022M11;93,34;Hierro (Fe) ;CFR spot Dólar por Unidad de Tonelada Métrica Seca (USD/dmtu);122,557773109244"
"2022;12;2022M12;111,84;Hierro (Fe) ;CFR spot Dólar por Unidad de Tonelada Métrica Seca (USD/dmtu);146,848739495798"
"2023;1;2023M01;122,23;Hierro (Fe) ;CFR spot Dólar por Unidad de Tonelada Métrica Seca (USD/dmtu);160,491071428571"
"2023;2;2023M02;127,6;Hierro (Fe) ;CFR spot Dólar por Unidad de Tonelada Métrica Seca (USD/dmtu);167,542016806723"
"2023;3;2023M03;128,37;Hierro (Fe) ;CFR spot Dólar por Unidad de Tonelada Métrica Seca (USD/dmtu);168,553046218487"
"2023;4;2023M04;117,39;Hierro (Fe) ;CFR spot Dólar por Unidad de Tonelada Métrica Seca (USD/dmtu);154,136029411765"
"1990;1;1990M01;410,11;Oro (Au);Dólar por Onza Troy (USD/troy oz);31,7484033288175"
"1990;2;1990M02;416,81;Oro (Au);Dólar por Onza Troy (USD/troy oz);32,2670795432553"
"1990;3;1990M03;393,06;Oro (Au);Dólar por Onza Troy (USD/troy oz);30,4284884846139"
"1990;4;1990M04;374,24;Oro (Au);Dólar por Onza Troy (USD/troy oz);28,9715502225663"
"1990;5;1990M05;369,05;Oro (Au);Dólar por Onza Troy (USD/troy oz);28,5697696922779"
"1990;6;1990M06;352,33;Oro (Au);Dólar por Onza Troy (USD/troy oz);27,2754015869944"
"1990;7;1990M07;362,53;Oro (Au);Dólar por Onza Troy (USD/troy oz);28,0650280627056"
"1990;8;1990M08;394,73;Oro (Au);Dólar por Onza Troy (USD/troy oz);30,5577704664215"
"1990;9;1990M09;389,32;Oro (Au);Dólar por Onza Troy (USD/troy oz);30,1389587768531"
"1990;10;1990M10;380,74;Oro (Au);Dólar por Onza Troy (USD/troy oz);29,4747435649313"
"1990;11;1990M11;381,73;Oro (Au);Dólar por Onza Troy (USD/troy oz);29,5513837816915"
"1990;12;1990M12;376,95;Oro (Au);Dólar por Onza Troy (USD/troy oz);29,1813431391523"
"1991;1;1991M01;383,64;Oro (Au);Dólar por Onza Troy (USD/troy oz);29,6992452099865"
"1991;2;1991M02;363,83;Oro (Au);Dólar por Onza Troy (USD/troy oz);28,1656667311786"
"1991;3;1991M03;363,34;Oro (Au);Dólar por Onza Troy (USD/troy oz);28,1277336946003"
"1991;4;1991M04;358,38;Oro (Au);Dólar por Onza Troy (USD/troy oz);27,7437584671957"
"1991;5;1991M05;356,95;Oro (Au);Dólar por Onza Troy (USD/troy oz);27,6330559318754"
"1991;6;1991M06;366,72;Oro (Au);Dólar por Onza Troy (USD/troy oz);28,3893942326302"
"1991;7;1991M07;367,69;Oro (Au);Dólar por Onza Troy (USD/troy oz);28,4644861621831"
"1991;8;1991M08;356,31;Oro (Au);Dólar por Onza Troy (USD/troy oz);27,5835107412425"
"1991;9;1991M09;348,74;Oro (Au);Dólar por Onza Troy (USD/troy oz);26,9974840332882"
"1991;10;1991M10;358,69;Oro (Au);Dólar por Onza Troy (USD/troy oz);27,7677569189085"
"1991;11;1991M11;360,17;Oro (Au);Dólar por Onza Troy (USD/troy oz);27,882330172247"
"1991;12;1991M12;361,73;Oro (Au);Dólar por Onza Troy (USD/troy oz);28,0030965744146"
"1992;1;1992M01;354,45;Oro (Au);Dólar por Onza Troy (USD/troy oz);27,4395200309657"
"1992;2;1992M02;353,91;Oro (Au);Dólar por Onza Troy (USD/troy oz);27,3977162763693"
"1992;3;1992M03;344,34;Oro (Au);Dólar por Onza Troy (USD/troy oz);26,6568608476872"
"1992;4;1992M04;338,62;Oro (Au);Dólar por Onza Troy (USD/troy oz);26,214050706406"
"1992;5;1992M05;337,24;Oro (Au);Dólar por Onza Troy (USD/troy oz);26,1072188891039"
"1992;6;1992M06;340,81;Oro (Au);Dólar por Onza Troy (USD/troy oz);26,3835881556029"
"1992;7;1992M07;352,72;Oro (Au);Dólar por Onza Troy (USD/troy oz);27,3055931875363"
"1992;8;1992M08;343,06;Oro (Au);Dólar por Onza Troy (USD/troy oz);26,5577704664215"
"1992;9;1992M09;345,43;Oro (Au);Dólar por Onza Troy (USD/troy oz);26,7412425004838"
"1992;10;1992M10;344,38;Oro (Au);Dólar por Onza Troy (USD/troy oz);26,6599574221018"
"1992;11;1992M11;335,02;Oro (Au);Dólar por Onza Troy (USD/troy oz);25,9353590090962"
"1992;12;1992M12;334,82;Oro (Au);Dólar por Onza Troy (USD/troy oz);25,9198761370234"
"1993;1;1993M01;329,01;Oro (Au);Dólar por Onza Troy (USD/troy oz);25,4700987033095"
"1993;2;1993M02;329,31;Oro (Au);Dólar por Onza Troy (USD/troy oz);25,4933230114186"
"1993;3;1993M03;330,08;Oro (Au);Dólar por Onza Troy (USD/troy oz);25,5529320688988"
"1993;4;1993M04;342,15;Oro (Au);Dólar por Onza Troy (USD/troy oz);26,4873233984904"
"1993;5;1993M05;367,18;Oro (Au);Dólar por Onza Troy (USD/troy oz);28,4250048383975"
"1993;6;1993M06;371,89;Oro (Au);Dólar por Onza Troy (USD/troy oz);28,7896264757112"
"1993;7;1993M07;392,19;Oro (Au);Dólar por Onza Troy (USD/troy oz);30,3611379910973"
"1993;8;1993M08;378,84;Oro (Au);Dólar por Onza Troy (USD/troy oz);29,32765628024"
"1993;9;1993M09;355,28;Oro (Au);Dólar por Onza Troy (USD/troy oz);27,5037739500677"
"1993;10;1993M10;364,18;Oro (Au);Dólar por Onza Troy (USD/troy oz);28,192761757306"
"1993;11;1993M11;373,83;Oro (Au);Dólar por Onza Troy (USD/troy oz);28,9398103348171"
"1993;12;1993M12;383,3;Oro (Au);Dólar por Onza Troy (USD/troy oz);29,6729243274627"
"1994;1;1994M01;386,88;Oro (Au);Dólar por Onza Troy (USD/troy oz);29,9500677375653"
"1994;2;1994M02;381,91;Oro (Au);Dólar por Onza Troy (USD/troy oz);29,565318366557"
"1994;3;1994M03;384,13;Oro (Au);Dólar por Onza Troy (USD/troy oz);29,7371782465647"
"1994;4;1994M04;377,27;Oro (Au);Dólar por Onza Troy (USD/troy oz);29,2061157344687"
"1994;5;1994M05;381,43;Oro (Au);Dólar por Onza Troy (USD/troy oz);29,5281594735823"
"1994;6;1994M06;385,64;Oro (Au);Dólar por Onza Troy (USD/troy oz);29,8540739307141"
"1994;7;1994M07;385,49;Oro (Au);Dólar por Onza Troy (USD/troy oz);29,8424617766596"
"1994;8;1994M08;380,36;Oro (Au);Dólar por Onza Troy (USD/troy oz);29,445326107993"
"1994;9;1994M09;391,58;Oro (Au);Dólar por Onza Troy (USD/troy oz);30,3139152312754"
"1994;10;1994M10;389,77;Oro (Au);Dólar por Onza Troy (USD/troy oz);30,1737952390168"
"1994;11;1994M11;384,39;Oro (Au);Dólar por Onza Troy (USD/troy oz);29,7573059802593"
"1994;12;1994M12;379,29;Oro (Au);Dólar por Onza Troy (USD/troy oz);29,3624927424037"
"1995;1;1995M01;378,55;Oro (Au);Dólar por Onza Troy (USD/troy oz);29,3052061157345"
"1995;2;1995M02;376,64;Oro (Au);Dólar por Onza Troy (USD/troy oz);29,1573446874395"
"1995;3;1995M03;382,12;Oro (Au);Dólar por Onza Troy (USD/troy oz);29,5815753822334"
"1995;4;1995M04;391,03;Oro (Au);Dólar por Onza Troy (USD/troy oz);30,2713373330753"
"1995;5;1995M05;385,22;Oro (Au);Dólar por Onza Troy (USD/troy oz);29,8215598993613"
"1995;6;1995M06;387,56;Oro (Au);Dólar por Onza Troy (USD/troy oz);30,0027095026127"
"1995;7;1995M07;386,23;Oro (Au);Dólar por Onza Troy (USD/troy oz);29,8997484033288"
"1995;8;1995M08;383,67;Oro (Au);Dólar por Onza Troy (USD/troy oz);29,7015676407974"
"1995;9;1995M09;383,06;Oro (Au);Dólar por Onza Troy (USD/troy oz);29,6543448809754"
"1995;10;1995M10;383,14;Oro (Au);Dólar por Onza Troy (USD/troy oz);29,6605380298045"
"1995;11;1995M11;385,31;Oro (Au);Dólar por Onza Troy (USD/troy oz);29,8285271917941"
"1995;12;1995M12;387,44;Oro (Au);Dólar por Onza Troy (USD/troy oz);29,9934197793691"
"1996;1;1996M01;399,45;Oro (Au);Dólar por Onza Troy (USD/troy oz);30,9231662473389"
"1996;2;1996M02;404,76;Oro (Au);Dólar por Onza Troy (USD/troy oz);31,3342365008709"
"1996;3;1996M03;396,21;Oro (Au);Dólar por Onza Troy (USD/troy oz);30,67234371976"
"1996;4;1996M04;392,85;Oro (Au);Dólar por Onza Troy (USD/troy oz);30,4122314689375"
"1996;5;1996M05;391,93;Oro (Au);Dólar por Onza Troy (USD/troy oz);30,3410102574027"
"1996;6;1996M06;385,27;Oro (Au);Dólar por Onza Troy (USD/troy oz);29,8254306173795"
"1996;7;1996M07;383,47;Oro (Au);Dólar por Onza Troy (USD/troy oz);29,6860847687246"
"1996;8;1996M08;387,35;Oro (Au);Dólar por Onza Troy (USD/troy oz);29,9864524869363"
"1996;9;1996M09;383,14;Oro (Au);Dólar por Onza Troy (USD/troy oz);29,6605380298045"
"1996;10;1996M10;381,07;Oro (Au);Dólar por Onza Troy (USD/troy oz);29,5002903038514"
"1996;11;1996M11;377,85;Oro (Au);Dólar por Onza Troy (USD/troy oz);29,2510160634798"
"1996;12;1996M12;369;Oro (Au);Dólar por Onza Troy (USD/troy oz);28,5658989742597"
"1997;1;1997M01;355,11;Oro (Au);Dólar por Onza Troy (USD/troy oz);27,4906135088059"
"1997;2;1997M02;346,58;Oro (Au);Dólar por Onza Troy (USD/troy oz);26,8302690149023"
"1997;3;1997M03;351,81;Oro (Au);Dólar por Onza Troy (USD/troy oz);27,2351461196052"
"1997;4;1997M04;344,47;Oro (Au);Dólar por Onza Troy (USD/troy oz);26,6669247145345"
"1997;5;1997M05;343,84;Oro (Au);Dólar por Onza Troy (USD/troy oz);26,6181536675053"
"1997;6;1997M06;340,76;Oro (Au);Dólar por Onza Troy (USD/troy oz);26,3797174375847"
"1997;7;1997M07;324,1;Oro (Au);Dólar por Onza Troy (USD/troy oz);25,089994193923"
"1997;8;1997M08;324,01;Oro (Au);Dólar por Onza Troy (USD/troy oz);25,0830269014902"
"1997;9;1997M09;322,82;Oro (Au);Dólar por Onza Troy (USD/troy oz);24,9909038126572"
"1997;10;1997M10;324,87;Oro (Au);Dólar por Onza Troy (USD/troy oz);25,1496032514031"
"1997;11;1997M11;306,04;Oro (Au);Dólar por Onza Troy (USD/troy oz);23,6918908457519"
"1997;12;1997M12;288,74;Oro (Au);Dólar por Onza Troy (USD/troy oz);22,3526224114573"
"1998;1;1998M01;289,1;Oro (Au);Dólar por Onza Troy (USD/troy oz);22,3804915811883"
"1998;2;1998M02;297,49;Oro (Au);Dólar por Onza Troy (USD/troy oz);23,029998064641"
"1998;3;1998M03;295,94;Oro (Au);Dólar por Onza Troy (USD/troy oz);22,910005806077"
"1998;4;1998M04;308,29;Oro (Au);Dólar por Onza Troy (USD/troy oz);23,8660731565705"
"1998;5;1998M05;299,1;Oro (Au);Dólar por Onza Troy (USD/troy oz);23,1546351848268"
"1998;6;1998M06;292,32;Oro (Au);Dólar por Onza Troy (USD/troy oz);22,6297658215599"
"1998;7;1998M07;292,87;Oro (Au);Dólar por Onza Troy (USD/troy oz);22,67234371976"
"1998;8;1998M08;284,11;Oro (Au);Dólar por Onza Troy (USD/troy oz);21,9941939229727"
"1998;9;1998M09;288,98;Oro (Au);Dólar por Onza Troy (USD/troy oz);22,3712018579446"
"1998;10;1998M10;295,93;Oro (Au);Dólar por Onza Troy (USD/troy oz);22,9092316624734"
"1998;11;1998M11;294,12;Oro (Au);Dólar por Onza Troy (USD/troy oz);22,7691116702148"
"1998;12;1998M12;291,68;Oro (Au);Dólar por Onza Troy (USD/troy oz);22,580220630927"
"1999;1;1999M01;287,08;Oro (Au);Dólar por Onza Troy (USD/troy oz);22,2241145732533"
"1999;2;1999M02;287,33;Oro (Au);Dólar por Onza Troy (USD/troy oz);22,2434681633443"
"1999;3;1999M03;285,96;Oro (Au);Dólar por Onza Troy (USD/troy oz);22,1374104896458"
"1999;4;1999M04;282,62;Oro (Au);Dólar por Onza Troy (USD/troy oz);21,8788465260306"
"1999;5;1999M05;276,44;Oro (Au);Dólar por Onza Troy (USD/troy oz);21,400425778982"
"1999;6;1999M06;261,31;Oro (Au);Dólar por Onza Troy (USD/troy oz);20,229146506677"
"1999;7;1999M07;256,08;Oro (Au);Dólar por Onza Troy (USD/troy oz);19,8242694019741"
"1999;8;1999M08;256,69;Oro (Au);Dólar por Onza Troy (USD/troy oz);19,871492161796"
"1999;9;1999M09;264,74;Oro (Au);Dólar por Onza Troy (USD/troy oz);20,494677762725"
"1999;10;1999M10;310,72;Oro (Au);Dólar por Onza Troy (USD/troy oz);24,0541900522547"
"1999;11;1999M11;293,18;Oro (Au);Dólar por Onza Troy (USD/troy oz);22,6963421714728"
"1999;12;1999M12;283,07;Oro (Au);Dólar por Onza Troy (USD/troy oz);21,9136829881943"
"2000;1;2000M01;284,32;Oro (Au);Dólar por Onza Troy (USD/troy oz);22,0104509386491"
"2000;2;2000M02;299,86;Oro (Au);Dólar por Onza Troy (USD/troy oz);23,2134700987033"
"2000;3;2000M03;286,39;Oro (Au);Dólar por Onza Troy (USD/troy oz);22,1706986646023"
"2000;4;2000M04;279,69;Oro (Au);Dólar por Onza Troy (USD/troy oz);21,6520224501645"
"2000;5;2000M05;275,19;Oro (Au);Dólar por Onza Troy (USD/troy oz);21,3036578285272"
"2000;6;2000M06;285,73;Oro (Au);Dólar por Onza Troy (USD/troy oz);22,1196051867621"
"2000;7;2000M07;281,59;Oro (Au);Dólar por Onza Troy (USD/troy oz);21,7991097348558"
"2000;8;2000M08;274,47;Oro (Au);Dólar por Onza Troy (USD/troy oz);21,2479194890652"
"2000;9;2000M09;273,68;Oro (Au);Dólar por Onza Troy (USD/troy oz);21,1867621443778"
"2000;10;2000M10;270;Oro (Au);Dólar por Onza Troy (USD/troy oz);20,9018772982388"
"2000;11;2000M11;266,01;Oro (Au);Dólar por Onza Troy (USD/troy oz);20,5929940003871"
"2000;12;2000M12;271,45;Oro (Au);Dólar por Onza Troy (USD/troy oz);21,0141281207664"
"2001;1;2001M01;265,49;Oro (Au);Dólar por Onza Troy (USD/troy oz);20,5527385329979"
"2001;2;2001M02;261,87;Oro (Au);Dólar por Onza Troy (USD/troy oz);20,2724985484807"
"2001;3;2001M03;263,03;Oro (Au);Dólar por Onza Troy (USD/troy oz);20,3622992065028"
"2001;4;2001M04;260,48;Oro (Au);Dólar por Onza Troy (USD/troy oz);20,164892587575"
"2001;5;2001M05;272,36;Oro (Au);Dólar por Onza Troy (USD/troy oz);21,0845751886975"
"2001;6;2001M06;270,23;Oro (Au);Dólar por Onza Troy (USD/troy oz);20,9196826011225"
"2001;7;2001M07;267,53;Oro (Au);Dólar por Onza Troy (USD/troy oz);20,7106638281401"
"2001;8;2001M08;272,39;Oro (Au);Dólar por Onza Troy (USD/troy oz);21,0868976195084"
"2001;9;2001M09;283,42;Oro (Au);Dólar por Onza Troy (USD/troy oz);21,9407780143217"
"2001;10;2001M10;283,06;Oro (Au);Dólar por Onza Troy (USD/troy oz);21,9129088445907"
"2001;11;2001M11;276,16;Oro (Au);Dólar por Onza Troy (USD/troy oz);21,3787497580801"
"2001;12;2001M12;275,85;Oro (Au);Dólar por Onza Troy (USD/troy oz);21,3547513063673"
"2002;1;2002M01;281,51;Oro (Au);Dólar por Onza Troy (USD/troy oz);21,7929165860267"
"2002;2;2002M02;295,5;Oro (Au);Dólar por Onza Troy (USD/troy oz);22,8759434875169"
"2002;3;2002M03;294,06;Oro (Au);Dólar por Onza Troy (USD/troy oz);22,764466808593"
"2002;4;2002M04;302,68;Oro (Au);Dólar por Onza Troy (USD/troy oz);23,4317785949294"
"2002;5;2002M05;314,49;Oro (Au);Dólar por Onza Troy (USD/troy oz);24,3460421908264"
"2002;6;2002M06;321,18;Oro (Au);Dólar por Onza Troy (USD/troy oz);24,8639442616605"
"2002;7;2002M07;313,29;Oro (Au);Dólar por Onza Troy (USD/troy oz);24,2531449583898"
"2002;8;2002M08;310,26;Oro (Au);Dólar por Onza Troy (USD/troy oz);24,0185794464873"
"2002;9;2002M09;319,14;Oro (Au);Dólar por Onza Troy (USD/troy oz);24,7060189665183"
"2002;10;2002M10;316,56;Oro (Au);Dólar por Onza Troy (USD/troy oz);24,5062899167796"
"2002;11;2002M11;319,07;Oro (Au);Dólar por Onza Troy (USD/troy oz);24,7005999612928"
"2002;12;2002M12;331,92;Oro (Au);Dólar por Onza Troy (USD/troy oz);25,6953744919683"
"2003;1;2003M01;356,86;Oro (Au);Dólar por Onza Troy (USD/troy oz);27,6260886394426"
"2003;2;2003M02;358,97;Oro (Au);Dólar por Onza Troy (USD/troy oz);27,7894329398103"
"2003;3;2003M03;340,55;Oro (Au);Dólar por Onza Troy (USD/troy oz);26,3634604219083"
"2003;4;2003M04;328,18;Oro (Au);Dólar por Onza Troy (USD/troy oz);25,4058447842075"
"2003;5;2003M05;355,68;Oro (Au);Dólar por Onza Troy (USD/troy oz);27,5347396942133"
"2003;6;2003M06;356,35;Oro (Au);Dólar por Onza Troy (USD/troy oz);27,5866073156571"
"2003;7;2003M07;351,02;Oro (Au);Dólar por Onza Troy (USD/troy oz);27,1739887749177"
"2003;8;2003M08;359,77;Oro (Au);Dólar por Onza Troy (USD/troy oz);27,8513644281014"
"2003;9;2003M09;378,95;Oro (Au);Dólar por Onza Troy (USD/troy oz);29,33617185988"
"2003;10;2003M10;378,92;Oro (Au);Dólar por Onza Troy (USD/troy oz);29,3338494290691"
"2003;11;2003M11;389,91;Oro (Au);Dólar por Onza Troy (USD/troy oz);30,1846332494678"
"2003;12;2003M12;406,95;Oro (Au);Dólar por Onza Troy (USD/troy oz);31,5037739500677"
"2004;1;2004M01;413,79;Oro (Au);Dólar por Onza Troy (USD/troy oz);32,0332881749565"
"2004;2;2004M02;404,88;Oro (Au);Dólar por Onza Troy (USD/troy oz);31,3435262241146"
"2004;3;2004M03;406,67;Oro (Au);Dólar por Onza Troy (USD/troy oz);31,4820979291659"
"2004;4;2004M04;403,26;Oro (Au);Dólar por Onza Troy (USD/troy oz);31,2181149603251"
"2004;5;2004M05;383,78;Oro (Au);Dólar por Onza Troy (USD/troy oz);29,7100832204374"
"2004;6;2004M06;392,37;Oro (Au);Dólar por Onza Troy (USD/troy oz);30,3750725759628"
"2004;7;2004M07;398,09;Oro (Au);Dólar por Onza Troy (USD/troy oz);30,817882717244"
"2004;8;2004M08;400,51;Oro (Au);Dólar por Onza Troy (USD/troy oz);31,0052254693246"
"2004;9;2004M09;405,28;Oro (Au);Dólar por Onza Troy (USD/troy oz);31,3744919682601"
"2004;10;2004M10;420,46;Oro (Au);Dólar por Onza Troy (USD/troy oz);32,5496419585833"
"2004;11;2004M11;439,38;Oro (Au);Dólar por Onza Troy (USD/troy oz);34,0143216566673"
